timestamp,value,metric_name,instance,job,job_name,namespace,owner_is_controller,owner_kind,owner_name
2025-06-25 07:48:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:49:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:50:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:51:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:52:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:53:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:25:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:26:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:27:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180628,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:49:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:50:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:51:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:52:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 07:53:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
