timestamp,value,metric_name,instance,job,persistentvolume
2025-06-25 19:02:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:03:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:04:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:05:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:06:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:07:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:08:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:09:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:10:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:11:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:12:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:13:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:14:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:15:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:16:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:17:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:18:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:19:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:20:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:21:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:22:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:23:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:24:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:25:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:26:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:27:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:28:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:29:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:30:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:31:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:32:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:33:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:34:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:35:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:36:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:37:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:38:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:39:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:40:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:41:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:42:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:43:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:44:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:45:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:46:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:47:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:48:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:49:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:50:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:51:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:52:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:53:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:54:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:55:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:56:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:57:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:58:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 19:59:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:00:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:01:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:02:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:16:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:17:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:18:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:19:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:20:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:28:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:29:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:30:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:31:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:32:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:44:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:45:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:46:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:47:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 20:48:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:00:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:01:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:02:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:03:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:04:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:15:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:16:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:17:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:18:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:19:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:20:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:31:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:32:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:33:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:34:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
2025-06-25 21:35:54,21474836480,kube_persistentvolume_capacity_bytes,10.244.1.5:8080,prometheus.scrape.annotated_pods,pvc-2c6f2fdc-ee2b-4ea5-9e79-fde5b2171a94
