timestamp,value,metric_name,instance,job,type
2025-07-05 09:47:44,5479000,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:48:44,5516170,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:49:44,5553492,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:50:44,5595694,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:51:44,5636658,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:52:44,5678892,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:53:44,5717342,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:54:44,5755854,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:55:44,5795088,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:56:44,5833504,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:57:44,5869335,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:58:44,5901361,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 09:59:44,5942704,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:00:44,5985934,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:01:44,6024518,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:02:44,6058359,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:03:44,6089407,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:04:44,6130886,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:05:44,6167491,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:06:44,6202152,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:07:44,6237806,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:08:44,6274674,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:09:44,6311147,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:10:44,6345406,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:11:44,6377395,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:12:44,6410640,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:13:44,6445766,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:14:44,6484658,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:15:44,6520896,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:16:44,6556919,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:17:44,6591259,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:18:44,6626698,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:19:44,6663935,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:20:44,6704003,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:21:44,6742647,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:22:44,6786208,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:23:44,6827770,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:24:44,6869403,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:25:44,6910652,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:26:44,6937581,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:27:44,6937581,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:28:44,6937581,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:29:44,6956885,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:30:44,6956885,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:31:44,6956885,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:32:44,6956885,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:33:44,6956885,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:45:44,6993985,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:46:44,6993985,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
