timestamp,value,metric_name,instance,job,type
2025-07-07 10:31:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:32:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:33:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:34:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:35:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:36:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:37:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:38:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:39:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:40:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:41:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:42:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:43:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:44:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:45:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:46:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:47:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:48:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:49:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:50:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:52:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:53:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:54:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:55:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:56:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:57:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:58:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 10:59:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:00:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:01:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:02:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:03:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:04:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:05:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:06:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:07:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:08:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:09:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:10:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:11:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:12:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:13:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
2025-07-07 11:14:11,0,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,histogram
